origin_station,destination_station,code
讷尔克气,白桦排,6245
白桦排,加南,6245
加南,加格达奇,6245
加格达奇,白桦排,6246
朝阳村,乌鲁布铁,6246
乌鲁布铁,春亭阁,6246
春亭阁,大杨树,6246
大杨树,大杨树东,6246
大杨树东,达拉滨,6246
达拉滨,红彦,6246
红彦,哈力图,6246
哈力图,哈达阳,6246
哈达阳,嫩江,6246
嫩江,新彦,6246
新彦,新高峰,6246
新高峰,鹤山,6246
鹤山,弯道,6246
弯道,九三,6246
九三,伊拉哈,6246
伊拉哈,老莱,6246
老莱,恒地营,6246
恒地营,讷河,6246
讷河,八方,6246
八方,六合镇,6246
六合镇,光明,6246
光明,拉哈,6246
拉哈,团结,6246
团结,青水山,6246
青水山,二道湾,6246
二道湾,小榆树,6246
小榆树,富裕,6246
富裕,塔哈,6246
塔哈,冯屯,6246
冯屯,高头,6246
高头,齐齐哈尔,6246
牡丹江,桦林,6251
朱家沟,宝林,6251
宝林,楚山,6251
楚山,向阳,6251
向阳,林口,6251
林口,杨木,6251
杨木,奎山,6251
奎山,西麻山,6251
西麻山,麻山,6251
麻山,青龙,6251
青龙,兰岭,6251
兰岭,滴道,6251
滴道,鸡西,6251
鸡西,滴道,6252
青龙,麻山,6252
麻山,西麻山,6252
西麻山,奎山,6252
奎山,杨木,6252
杨木,林口,6252
林口,向阳,6252
向阳,楚山,6252
楚山,宝林,6252
宝林,朱家沟,6252
朱家沟,柴河,6252
柴河,桦林,6252
桦林,牡丹江,6252
哈尔滨东,呼兰,6253
白奎堡,兴隆镇,6253
兴隆镇,万发屯,6253
万发屯,绥化,6253
齐齐哈尔,昂昂溪,6259
富拉尔基,昂昂溪,6260
昂昂溪,三间房,6260
三间房,昂昂溪,6261
昂昂溪,富拉尔基,6261
富拉尔基,昂昂溪,6262
昂昂溪,三间房,6262
三间房,昂昂溪,6263
昂昂溪,富拉尔基,6263
富拉尔基,昂昂溪,6264
昂昂溪,三间房,6264
三间房,汤池,6264
汤池,三间房,6265
三间房,昂昂溪,6265
昂昂溪,富拉尔基,6265
富拉尔基,昂昂溪,6266
齐齐哈尔,大民屯,6276
泰来,平洋,6277
大兴,汤池,6277
汤池,三间房,6277
三间房,榆树屯,6277
榆树屯,齐齐哈尔,6277
齐齐哈尔,三间房,6278
大兴,江桥,6278
江桥,平洋,6278
平洋,泰来,6278
三间房,榆树屯,6279
榆树屯,齐齐哈尔,6279
齐齐哈尔,大民屯,6280
公主岭,陶家屯,6335
大屯,长春,6335
长春,大屯,6336
陶家屯,公主岭,6336
长春,米沙子,6337
米沙子,沃皮,6337
沃皮,布海,6337
布海,德惠,6337
德惠,陶赖昭,6337
德惠,布海,6338
布海,沃皮,6338
沃皮,米沙子,6338
米沙子,长春,6338
马三家,沈阳,6361
沈阳,马三家,6362
马三家,沈阳,6363
沈阳,马三家,6364
马三家,沈阳,6365
沈阳,马三家,6366
安平,寒岭,6397
寒岭,本溪,6397
安平,寒岭,6398
寒岭,本溪,6398
通州西,张辛,6419
牛栏山,庙城,6419
庙城,怀柔,6419
怀柔,统军庄,6419
统军庄,密云北,6419
密云北,六道河子,6419
六道河子,前苇塘,6419
前苇塘,兴隆县,6419
兴隆县,北马圈子,6419
北马圈子,鹰手营子,6419
鹰手营子,洞庙河,6419
洞庙河,下台子,6419
下台子,潘家店,6419
潘家店,南湾子,6419
南湾子,新杖子,6419
新杖子,西大庙,6419
西大庙,上板城南,6419
上板城南,上板城,6419
上板城,承德东,6419
承德东,承德,6419
承德,承德东,6420
上板城南,西大庙,6420
西大庙,新杖子,6420
新杖子,南湾子,6420
南湾子,潘家店,6420
潘家店,下台子,6420
下台子,洞庙河,6420
洞庙河,鹰手营子,6420
鹰手营子,北马圈子,6420
北马圈子,兴隆县,6420
兴隆县,前苇塘,6420
前苇塘,六道河子,6420
六道河子,密云北,6420
密云北,统军庄,6420
统军庄,怀柔,6420
怀柔,庙城,6420
庙城,牛栏山,6420
牛栏山,顺义,6420
顺义,张辛,6420
张辛,通州西,6420
邯郸,康城,6423
午汲,磁山,6423
磁山,徘徊北,6423
徘徊北,新固镇,6423
新固镇,什里店,6423
什里店,阳邑,6423
阳邑,豆庄,6423
豆庄,偏店,6423
偏店,井店,6423
井店,涉县,6423
涉县,悬钟,6423
悬钟,南峧,6423
南峧,东阳关,6423
东阳关,黎城,6423
黎城,水洋,6423
水洋,常村,6423
常村,漫流河,6423
漫流河,微子镇,6423
微子镇,潞城,6423
潞城,微子镇,6424
常村,水洋,6424
水洋,黎城,6424
黎城,东阳关,6424
东阳关,南峧,6424
南峧,悬钟,6424
悬钟,涉县,6424
涉县,井店,6424
井店,偏店,6424
偏店,豆庄,6424
豆庄,阳邑,6424
阳邑,什里店,6424
什里店,新固镇,6424
新固镇,徘徊北,6424
徘徊北,磁山,6424
磁山,午汲,6424
午汲,武安,6424
武安,康城,6424
康城,邯郸,6424
兴隆县,北马圈子,6433
洞庙河,下台子,6433
下台子,潘家店,6433
潘家店,南湾子,6433
南湾子,新杖子,6433
新杖子,西大庙,6433
西大庙,上板城南,6433
上板城南,上板城,6433
上板城,承德东,6433
承德东,承德,6433
承德,承德东,6434
上板城南,西大庙,6434
西大庙,新杖子,6434
新杖子,南湾子,6434
南湾子,潘家店,6434
潘家店,下台子,6434
下台子,洞庙河,6434
洞庙河,鹰手营子,6434
鹰手营子,北马圈子,6434
北马圈子,兴隆县,6434
承德,承德东,6435
下板城,甲山,6435
甲山,永和,6435
永和,榆树沟,6435
榆树沟,上谷,6435
上谷,大杖子,6435
大杖子,小寺沟,6435
小寺沟,平泉,6435
平泉,小寺沟,6436
上谷,榆树沟,6436
榆树沟,永和,6436
永和,甲山,6436
甲山,下板城,6436
下板城,上板城,6436
上板城,承德东,6436
承德东,承德,6436
北京西,大灰厂,6437
南观村,燕山,6437
燕山,良各庄,6437
良各庄,孤山口,6437
孤山口,云居寺,6437
云居寺,三合庄,6437
三合庄,十渡,6437
十渡,平峪,6437
平峪,野三坡,6437
野三坡,百里峡,6437
百里峡,福山口,6437
福山口,白涧,6437
白涧,板城,6437
板城,南城司,6437
南城司,奇峰塔,6437
奇峰塔,紫荆关,6437
紫荆关,大盘石,6437
大盘石,塔崖驿,6437
塔崖驿,王安镇,6437
王安镇,浮图峪,6437
浮图峪,北屯,6437
北屯,涞源,6437
涞源,小西庄,6437
小西庄,艾河,6437
艾河,招柏,6437
招柏,云彩岭,6437
云彩岭,大涧,6437
大涧,云彩岭,6438
艾河,小西庄,6438
小西庄,涞源,6438
涞源,北屯,6438
北屯,浮图峪,6438
浮图峪,王安镇,6438
王安镇,塔崖驿,6438
塔崖驿,大盘石,6438
大盘石,紫荆关,6438
紫荆关,奇峰塔,6438
奇峰塔,南城司,6438
南城司,板城,6438
板城,白涧,6438
白涧,福山口,6438
福山口,百里峡,6438
百里峡,野三坡,6438
野三坡,平峪,6438
平峪,十渡,6438
十渡,三合庄,6438
三合庄,云居寺,6438
云居寺,孤山口,6438
孤山口,良各庄,6438
良各庄,燕山,6438
燕山,南观村,6438
南观村,上万,6438
上万,大灰厂,6438
大灰厂,北京西,6438
承德,承德东,6455
下板城,甲山,6455
甲山,永和,6455
永和,榆树沟,6455
榆树沟,上谷,6455
上谷,大杖子,6455
大杖子,小寺沟,6455
小寺沟,平泉,6455
平泉,小寺沟,6456
上谷,榆树沟,6456
榆树沟,永和,6456
永和,甲山,6456
甲山,下板城,6456
下板城,上板城,6456
上板城,承德东,6456
承德东,承德,6456
包头东,包头,6851
哈业胡同,白彦花,6851
白彦花,公庙子,6851
公庙子,乌拉山,6851
乌拉山,乌拉特前旗,6851
乌拉特前旗,西小召,6851
西小召,五原,6851
五原,四分滩,6851
四分滩,临河,6851
临河,头道桥,6851
头道桥,巴彦高勒,6851
巴彦高勒,杭锦旗,6851
杭锦旗,碱柜,6851
碱柜,乌海北,6851
乌海北,乌海,6851
乌海,乌海西,6851
乌海西,乌海,6852
碱柜,杭锦旗,6852
杭锦旗,巴彦高勒,6852
巴彦高勒,头道桥,6852
头道桥,临河,6852
临河,四分滩,6852
四分滩,五原,6852
五原,西小召,6852
西小召,乌拉特前旗,6852
乌拉特前旗,乌拉山,6852
乌拉山,公庙子,6852
公庙子,白彦花,6852
白彦花,哈业胡同,6852
哈业胡同,包头西,6852
包头西,包头,6852
包头,包头东,6852
包头东,包头,6853
包头北,昆都仑召,6853
昆都仑召,瓦窑坝,6853
瓦窑坝,明安,6853
明安,营盘湾,6853
营盘湾,高家村,6853
高家村,石门村,6853
石门村,坝梁,6853
坝梁,西斗铺,6853
西斗铺,老羊壕,6853
老羊壕,艾不盖,6853
艾不盖,乌兰胡同,6853
乌兰胡同,白云鄂博,6853
白云鄂博,乌兰胡同,6854
老羊壕,西斗铺,6854
西斗铺,坝梁,6854
坝梁,石门村,6854
石门村,高家村,6854
高家村,营盘湾,6854
营盘湾,明安,6854
明安,瓦窑坝,6854
瓦窑坝,昆都仑召,6854
昆都仑召,包头北,6854
包头北,包头西,6854
包头西,包头,6854
包头,包头东,6854
伊春,双子河,6967
红山,五营,6967
五营,红星,6967
红星,新青,6967
新青,汤旺河,6967
汤旺河,乌伊岭,6967
乌伊岭,汤旺河,6968
红星,五营,6968
五营,红山,6968
红山,友好,6968
友好,双子河,6968
双子河,伊春,6968
榆林,米脂,7005
清涧县,子长,7005
子长,延安,7005
延安,黄陵,7005
黄陵,孙镇,7005
孙镇,蒲城,7005
蒲城,钟家村,7005
钟家村,张桥,7005
张桥,西安,7005
西安,张桥,7006
蒲城,孙镇,7006
孙镇,黄陵,7006
黄陵,甘泉北,7006
甘泉北,延安,7006
延安,子长,7006
子长,清涧县,7006
清涧县,绥德,7006
绥德,米脂,7006
米脂,榆林,7006
济南,南仇,7053
黑旺,西桐古,7053
西桐古,北牟,7053
北牟,口头,7053
口头,源迁,7053
源迁,南博山,7053
南博山,常庄,7053
常庄,莱芜东,7053
莱芜东,蔺家楼,7053
蔺家楼,司家岭,7053
司家岭,范镇,7053
范镇,燕家庄,7053
燕家庄,上高镇,7053
上高镇,泰山,7053
泰山,上高镇,7054
范镇,司家岭,7054
司家岭,蔺家楼,7054
蔺家楼,莱芜东,7054
莱芜东,常庄,7054
常庄,南博山,7054
南博山,源迁,7054
源迁,口头,7054
口头,北牟,7054
北牟,西桐古,7054
西桐古,黑旺,7054
黑旺,刘征,7054
刘征,南仇,7054
南仇,淄博,7054
张家界,猛洞河,7265
麻阳,怀化,7265
怀化,麻阳,7266
猛洞河,张家界,7266
张家界,慈利,7266
慈利,石门县北,7266
石门县北,澧县,7266
澧县,石门县北,7267
怀化,会同,7269
通道,塘豹,7269
塘豹,通道,7270
会同,怀化,7270
梅江,松桃,7271
铜仁,锦和,7271
锦和,怀化,7271
怀化,锦和,7272
桃映,松桃,7272
松桃,梅江,7272
益阳,娄底,7273
冷水江东,新化,7273
新化,安化,7273
安化,低庄,7273
低庄,溆浦,7273
溆浦,辰溪,7273
辰溪,怀化,7273
新晃,怀化,7274
溆浦,低庄,7274
低庄,安化,7274
安化,新化,7274
新化,冷水江东,7274
冷水江东,涟源,7274
涟源,娄底,7274
娄底,益阳,7274
怀化,新晃,7275
陇西,通安驿,7501
李家坪,甘草店,7501
甘草店,许家台,7501
许家台,夏官营,7501
夏官营,兰州东,7501
兰州东,兰州,7501
兰州,夏官营,7502
甘草店,李家坪,7502
李家坪,定西,7502
定西,通安驿,7502
通安驿,陇西,7502
张家川,清水县,7503
南河川,三阳川,7503
三阳川,渭南镇,7503
渭南镇,新阳镇,7503
新阳镇,甘谷,7503
甘谷,磐安镇,7503
磐安镇,洛门,7503
洛门,武山,7503
武山,贺家店,7503
贺家店,鸳鸯镇,7503
鸳鸯镇,陇西,7503
陇西,鸳鸯镇,7504
武山,洛门,7504
洛门,磐安镇,7504
磐安镇,甘谷,7504
甘谷,新阳镇,7504
新阳镇,渭南镇,7504
渭南镇,三阳川,7504
三阳川,南河川,7504
南河川,天水,7504
天水,清水县,7504
清水县,张家川,7504
兰州,兰州西,7505
西固城,坡底下,7505
坡底下,河口南,7505
河口南,龙泉寺,7505
龙泉寺,永登,7505
永登,天祝,7505
天祝,打柴沟,7505
打柴沟,龙沟,7505
龙沟,古浪,7505
古浪,黄羊镇,7505
黄羊镇,武威南,7505
武威南,黄羊镇,7506
龙沟,打柴沟,7506
打柴沟,天祝,7506
天祝,永登,7506
永登,龙泉寺,7506
龙泉寺,河口南,7506
河口南,坡底下,7506
坡底下,西固城,7506
西固城,陈官营,7506
陈官营,兰州西,7506
兰州西,兰州,7506
武威南,武威,7507
玉石,芨岭,7507
芨岭,山丹,7507
山丹,张掖,7507
张掖,平原堡,7507
平原堡,临泽,7507
临泽,高台,7507
高台,许三湾,7507
许三湾,清水,7507
清水,酒泉,7507
酒泉,嘉峪关,7507
嘉峪关,酒泉,7508
许三湾,高台,7508
高台,临泽,7508
临泽,平原堡,7508
平原堡,张掖,7508
张掖,山丹,7508
山丹,芨岭,7508
芨岭,玉石,7508
玉石,金昌,7508
金昌,武威,7508
武威,武威南,7508
干塘,营盘水,7509
景泰,兴泉堡,7509
兴泉堡,红岘台,7509
红岘台,红砂岘,7509
红砂岘,白银西,7509
白银西,朱家窑,7509
朱家窑,丰水村,7509
丰水村,皋兰,7509
皋兰,邵家堂,7509
邵家堂,水源,7509
水源,兰州东,7509
兰州东,兰州,7509
兰州,水源,7510
皋兰,丰水村,7510
丰水村,朱家窑,7510
朱家窑,白银西,7510
白银西,红砂岘,7510
红砂岘,红岘台,7510
红岘台,兴泉堡,7510
兴泉堡,景泰,7510
景泰,长城,7510
长城,营盘水,7510
营盘水,干塘,7510
白银西,白银市,7515
靖远西,靖远,7515
靖远,东湾,7515
东湾,长征,7515
长征,东湾,7516
靖远西,吴家川,7516
吴家川,白银市,7516
白银市,白银西,7516
中卫,沙坡头,7519
谭家井,黑冲滩,7519
黑冲滩,土门子,7519
土门子,园墩,7519
园墩,上腰墩,7519
上腰墩,武威南,7519
武威南,武威,7519
武威,武威南,7520
园墩,土门子,7520
土门子,黑冲滩,7520
黑冲滩,谭家井,7520
谭家井,干塘,7520
干塘,沙坡头,7520
沙坡头,中卫,7520
绿化,桥西,7521
镜铁山,狼尾山,7522
嘉峪关,绿化,7529
镜铁山,绿化,7530
嘉峪关,低窝铺,7535
疏勒河,瓜州,7535
瓜州,敦煌,7535
哈密,柳树泉,7551
柳树泉,鄯善,7551
鄯善,吐鲁番,7551
吐鲁番,达坂城,7551
达坂城,乌鲁木齐南,7551
乌鲁木齐南,乌鲁木齐,7551
乌鲁木齐,乌鲁木齐南,7552
乌鲁木齐南,达坂城,7552
达坂城,吐鲁番,7552
吐鲁番,鄯善,7552
鄯善,柳树泉,7552
柳树泉,哈密,7552
柳园,哈密,7553
哈密,柳园,7554
兰州,兰州西,7561
兰州新区,西固,7562
兰州西,兰州,7562
兰州,兰州西,7563
西固,兰州新区,7563
兰州新区,西固,7564
兰州西,兰州,7564
西宁,湟源,7581
哈尔盖,刚察,7581
刚察,鸟岛,7581
鸟岛,天棚,7581
天棚,察汗诺,7581
察汗诺,乌兰,7581
乌兰,柯柯,7581
柯柯,德令哈,7581
德令哈,饮马峡,7581
饮马峡,锡铁山,7581
锡铁山,达布逊,7581
达布逊,察尔汗,7581
察尔汗,格尔木,7581
格尔木,察尔汗,7582
锡铁山,饮马峡,7582
饮马峡,德令哈,7582
德令哈,柯柯,7582
柯柯,乌兰,7582
乌兰,察汗诺,7582
察汗诺,天棚,7582
天棚,鸟岛,7582
鸟岛,刚察,7582
刚察,哈尔盖,7582
哈尔盖,海晏,7582
海晏,湟源,7582
湟源,西宁,7582
海口,长流,S8001
城西,海口东,S8001
海口东,城西,S8002
长流,海口,S8002
海口,长流,S8003
城西,海口东,S8003
海口东,城西,S8004
长流,海口,S8004
海口东,城西,S8006
长流,海口,S8006
海口,长流,S8007
城西,海口东,S8007
海口东,美兰,S8007
美兰,海口东,S8008
秀英,长流,S8008
长流,海口,S8008
海口,长流,S8009
城西,海口东,S8009
海口东,城西,S8010
长流,海口,S8010
海口,长流,S8011
城西,海口东,S8011
海口东,城西,S8012
长流,海口,S8012
海口,长流,S8013
城西,海口东,S8013
海口东,城西,S8014
长流,海口,S8014
海口,长流,S8015
城西,海口东,S8015
海口东,美兰,S8015
美兰,海口东,S8016
秀英,长流,S8016
长流,海口,S8016
海口,长流,S8017
城西,海口东,S8017
海口东,城西,S8018
长流,海口,S8018
海口,长流,S8019
城西,海口东,S8019
海口东,城西,S8020
长流,海口,S8020
海口,长流,S8021
城西,海口东,S8021
海口东,美兰,S8021
美兰,海口东,S8022
秀英,长流,S8022
长流,海口,S8022
海口,长流,S8023
城西,海口东,S8023
海口东,美兰,S8023
美兰,海口东,S8024
秀英,长流,S8024
长流,海口,S8024
海口,长流,S8025
城西,海口东,S8025
海口东,美兰,S8025
美兰,海口东,S8026
秀英,长流,S8026
长流,海口,S8026
海口,长流,S8027
城西,海口东,S8027
海口东,城西,S8028
长流,海口,S8028
海口,长流,S8029
城西,海口东,S8029
海口东,美兰,S8029
美兰,海口东,S8030
秀英,长流,S8030
长流,海口,S8030
海口,长流,S8031
城西,海口东,S8031
海口东,美兰,S8033
美兰,海口东,S8034
美兰,海口东,S8036
秀英,长流,S8036
长流,海口,S8036
海口,长流,S8037
城西,海口东,S8037
海口东,美兰,S8037
美兰,海口东,S8038
秀英,长流,S8038
长流,海口,S8038
海口,长流,S8039
城西,海口东,S8039
海口东,城西,S8040
长流,海口,S8040
海口,长流,S8041
城西,海口东,S8041
海口东,美兰,S8041
美兰,海口东,S8042
秀英,长流,S8042
长流,海口,S8042
海口,长流,S8043
城西,海口东,S8043
海口东,美兰,S8043
美兰,海口东,S8044
秀英,长流,S8044
长流,海口,S8044
海口,长流,S8045
城西,海口东,S8045
海口东,美兰,S8045
美兰,海口东,S8046
秀英,长流,S8046
长流,海口,S8046
海口,长流,S8047
城西,海口东,S8047
海口东,城西,S8048
长流,海口,S8048
海口,长流,S8049
城西,海口东,S8049
海口东,美兰,S8049
美兰,海口东,S8050
秀英,长流,S8050
长流,海口,S8050
海口,长流,S8051
城西,海口东,S8051
海口东,美兰,S8051
美兰,海口东,S8052
秀英,长流,S8052
长流,海口,S8052
海口,长流,S8053
城西,海口东,S8053
海口东,美兰,S8053
美兰,海口东,S8054
秀英,长流,S8054
长流,海口,S8054
海口,长流,S8055
城西,海口东,S8055
海口东,美兰,S8055
美兰,海口东,S8056
秀英,长流,S8056
长流,海口,S8056
海口,长流,S8057
城西,海口东,S8057
海口东,美兰,S8057
美兰,海口东,S8058
秀英,长流,S8058
长流,海口,S8058
海口,长流,S8059
城西,海口东,S8059
海口东,城西,S8060
长流,海口,S8060
海口,长流,S8061
城西,海口东,S8061
海口东,美兰,S8061
美兰,海口东,S8062
秀英,长流,S8062
长流,海口,S8062
海口,长流,S8063
城西,海口东,S8063
海口东,美兰,S8063
美兰,海口东,S8064
秀英,长流,S8064
长流,海口,S8064
海口,长流,S8065
城西,海口东,S8065
海口东,城西,S8066
长流,海口,S8066
海口,长流,S8067
城西,海口东,S8067
海口东,城西,S8068
长流,海口,S8068
海口,长流,S8069
城西,海口东,S8069
海口东,美兰,S8069
美兰,海口东,S8070
秀英,长流,S8070
长流,海口,S8070
海口,长流,S8071
城西,海口东,S8071
海口东,美兰,S8071
美兰,海口东,S8072
秀英,长流,S8072
长流,海口,S8072
海口,长流,S8073
城西,海口东,S8073
海口东,美兰,S8073
美兰,海口东,S8074
秀英,长流,S8074
长流,海口,S8074
海口,长流,S8075
城西,海口东,S8075
海口东,美兰,S8075
美兰,海口东,S8076
秀英,长流,S8076
长流,海口,S8076
海口,长流,S8077
城西,海口东,S8077
海口东,城西,S8078
长流,海口,S8078
海口,长流,S8079
城西,海口东,S8079
海口东,城西,S8080
长流,海口,S8080
海口,长流,S8081
城西,海口东,S8081
海口东,美兰,S8081
美兰,海口东,S8082
秀英,长流,S8082
长流,海口,S8082
海口,长流,S8083
城西,海口东,S8083
海口东,城西,S8084
长流,海口,S8084
海口,长流,S8085
城西,海口东,S8085
海口东,美兰,S8085
美兰,海口东,S8086
秀英,长流,S8086
长流,海口,S8086
海口,长流,S8087
城西,海口东,S8087
海口东,美兰,S8087
美兰,海口东,S8088
秀英,长流,S8088
长流,海口,S8088
海口,长流,S8089
城西,海口东,S8089
海口东,城西,S8090
长流,海口,S8090
海口,长流,S8091
城西,海口东,S8091
海口东,美兰,S8091
美兰,海口东,S8092
秀英,长流,S8092
长流,海口,S8092
海口,长流,S8093
城西,海口东,S8093
海口东,城西,S8094
长流,海口,S8094
海口,长流,S8095
城西,海口东,S8095
海口东,城西,S8096
长流,海口,S8096
海口,长流,S8097
城西,海口东,S8097
海口东,城西,S8098
长流,海口,S8098
海口,长流,S8099
城西,海口东,S8099
海口东,美兰,S8099
美兰,海口东,S8100
秀英,长流,S8100
长流,海口,S8100
海口,长流,S8101
城西,海口东,S8101
海口东,美兰,S8101
美兰,海口东,S8102
秀英,长流,S8102
长流,海口,S8102
海口,长流,S8103
城西,海口东,S8103
轩岗,原平,8161
原平,轩岗,8162
轩岗,原平,8163
原平,轩岗,8164
临汾,襄汾,8165
东镇,闻喜,8165
闻喜,运城,8165
运城,永济,8165
永济,风陵渡,8165
风陵渡,永济,8166
闻喜,东镇,8166
东镇,侯马,8166
侯马,襄汾,8166
襄汾,临汾,8166
太原,榆次,8171
武乡东,沁县,8171
沁县,武乡东,8172
榆次,太原,8172
柴沟堡,天镇,8187
大同,阳高,8188
固始,商城,8323
息县,罗山,8323
罗山,信阳,8323
信阳,罗山,8324
潢川,商城,8324
商城,固始,8324
淮滨,潢川,8331
新县,麻城,8331
